date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,is_religious_holiday,is_national_holiday,is_cultural_holiday,is_sporting_holiday,num_holidays,ReligiousHolidayNextMonth,ReligiousHolidayLastMonth,ReligiousHolidayThisMonth,ReligiousHolidayNextWeek,ReligiousHolidayLastWeek,ReligiousHolidayThisWeek,NationalHolidayNextMonth,NationalHolidayLastMonth,NationalHolidayThisMonth,NationalHolidayNextWeek,NationalHolidayLastWeek,NationalHolidayThisWeek,CulturalHolidayNextMonth,CulturalHolidayLastMonth,CulturalHolidayThisMonth,CulturalHolidayNextWeek,CulturalHolidayLastWeek,CulturalHolidayThisWeek,SportingHolidayNextMonth,SportingHolidayLastMonth,SportingHolidayThisMonth,SportingHolidayNextWeek,SportingHolidayLastWeek,SportingHolidayThisWeek,AllHolidayNextMonth,AllHolidayLastMonth,AllHolidayThisMonth,AllHolidayNextWeek,AllHolidayLastWeek,AllHolidayThisWeek
2013-10-26,11340.0,Saturday,1,10,2013,d_1002,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0.0,1.0,0,3.0,1.0,1,0.0,1.0,0,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,1.0,3,1.0,2.0,0
2013-10-27,11340.0,Sunday,2,10,2013,d_1003,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0.0,1.0,0,3.0,1.0,1,0.0,1.0,0,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,1.0,3,1.0,2.0,0
2013-10-28,11340.0,Monday,3,10,2013,d_1004,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,3.0,1.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,1.0,3,0.0,0.0,1
2013-10-29,11340.0,Tuesday,4,10,2013,d_1005,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,3.0,1.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,1.0,3,0.0,0.0,1
2013-10-30,11340.0,Wednesday,5,10,2013,d_1006,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,3.0,1.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,1.0,3,0.0,0.0,1
2013-10-31,11340.0,Thursday,6,10,2013,d_1007,Halloween,Cultural,,,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,1,0.0,0.0,0,3.0,1.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,1.0,3,0.0,0.0,1
2013-11-01,11340.0,Friday,7,11,2013,d_1008,,,,,1.0,1.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,0,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-02,11341.0,Saturday,1,11,2013,d_1009,,,,,1.0,0.0,1.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,0,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-03,11341.0,Sunday,2,11,2013,d_1010,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,0,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-04,11341.0,Monday,3,11,2013,d_1011,,,,,1.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,1.0,0
2013-11-05,11341.0,Tuesday,4,11,2013,d_1012,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,1.0,0
2013-11-06,11341.0,Wednesday,5,11,2013,d_1013,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,1.0,0
2013-11-07,11341.0,Thursday,6,11,2013,d_1014,,,,,1.0,1.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,1.0,0
2013-11-08,11341.0,Friday,7,11,2013,d_1015,,,,,1.0,0.0,1.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,1.0,0
2013-11-09,11342.0,Saturday,1,11,2013,d_1016,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,1.0,0
2013-11-10,11342.0,Sunday,2,11,2013,d_1017,,,,,1.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,1.0,0
2013-11-11,11342.0,Monday,3,11,2013,d_1018,VeteransDay,National,,,0.0,1.0,1.0,0,1,0,0,1,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-12,11342.0,Tuesday,4,11,2013,d_1019,,,,,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-13,11342.0,Wednesday,5,11,2013,d_1020,,,,,0.0,1.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-14,11342.0,Thursday,6,11,2013,d_1021,,,,,0.0,0.0,1.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-15,11342.0,Friday,7,11,2013,d_1022,,,,,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-16,11343.0,Saturday,1,11,2013,d_1023,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-17,11343.0,Sunday,2,11,2013,d_1024,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,0.0,0.0,1
2013-11-18,11343.0,Monday,3,11,2013,d_1025,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,2.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,2.0,1.0,0
2013-11-19,11343.0,Tuesday,4,11,2013,d_1026,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,2.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,2.0,1.0,0
2013-11-20,11343.0,Wednesday,5,11,2013,d_1027,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,2.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,2.0,1.0,0
2013-11-21,11343.0,Thursday,6,11,2013,d_1028,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,2.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,2.0,1.0,0
2013-11-22,11343.0,Friday,7,11,2013,d_1029,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,2.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,2.0,1.0,0
2013-11-23,11344.0,Saturday,1,11,2013,d_1030,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,2.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,2.0,1.0,0
2013-11-24,11344.0,Sunday,2,11,2013,d_1031,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0,3,2.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,2.0,1.0,0
2013-11-25,11344.0,Monday,3,11,2013,d_1032,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,1.0,0.0,0,1.0,1.0,3,0.0,0.0,2,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,0.0,2
2013-11-26,11344.0,Tuesday,4,11,2013,d_1033,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,1.0,0.0,0,1.0,1.0,3,0.0,0.0,2,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,0.0,2
2013-11-27,11344.0,Wednesday,5,11,2013,d_1034,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,1.0,0.0,0,1.0,1.0,3,0.0,0.0,2,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,0.0,2
2013-11-28,11344.0,Thursday,6,11,2013,d_1035,Thanksgiving,National,,,0.0,0.0,0.0,0,1,0,0,1,1.0,1.0,0,1.0,0.0,0,1.0,1.0,3,0.0,0.0,2,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,0.0,2
2013-11-29,11344.0,Friday,7,11,2013,d_1036,BlackFriday,National,,,0.0,0.0,0.0,0,1,0,0,1,1.0,1.0,0,1.0,0.0,0,1.0,1.0,3,0.0,0.0,2,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,0.0,2
2013-11-30,11345.0,Saturday,1,11,2013,d_1037,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0,1.0,0.0,0,1.0,1.0,3,0.0,0.0,2,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,3.0,3,1.0,0.0,2
2013-12-01,11345.0,Sunday,2,12,2013,d_1038,,,,,1.0,1.0,0.0,0,0,0,0,0,1.0,0.0,1,1.0,0.0,0,2.0,3.0,1,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,2
2013-12-02,11345.0,Monday,3,12,2013,d_1039,,,,,1.0,0.0,1.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,1,2.0,3.0,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,2.0,1
2013-12-03,11345.0,Tuesday,4,12,2013,d_1040,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,1,2.0,3.0,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,2.0,1
2013-12-04,11345.0,Wednesday,5,12,2013,d_1041,,,,,1.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,1,2.0,3.0,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,2.0,1
2013-12-05,11345.0,Thursday,6,12,2013,d_1042,Chanukah End,Religious,,,1.0,1.0,1.0,1,0,0,0,1,1.0,0.0,1,0.0,0.0,1,2.0,3.0,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,2.0,1
2013-12-06,11345.0,Friday,7,12,2013,d_1043,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,1,2.0,3.0,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,2.0,1
2013-12-07,11346.0,Saturday,1,12,2013,d_1044,,,,,1.0,1.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,1,2.0,3.0,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,2.0,1
2013-12-08,11346.0,Sunday,2,12,2013,d_1045,,,,,1.0,0.0,1.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,1,2.0,3.0,1,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,2.0,1
2013-12-09,11346.0,Monday,3,12,2013,d_1046,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,0.0,1,0.0,1.0,0,2.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,1.0,0
2013-12-10,11346.0,Tuesday,4,12,2013,d_1047,,,,,1.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,1.0,0,2.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,1.0,0
2013-12-11,11346.0,Wednesday,5,12,2013,d_1048,,,,,0.0,1.0,1.0,0,0,0,0,0,1.0,0.0,1,0.0,1.0,0,2.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,1.0,0
2013-12-12,11346.0,Thursday,6,12,2013,d_1049,,,,,0.0,1.0,1.0,0,0,0,0,0,1.0,0.0,1,0.0,1.0,0,2.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,1.0,0
2013-12-13,11346.0,Friday,7,12,2013,d_1050,,,,,0.0,1.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,1.0,0,2.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,1.0,0
2013-12-14,11347.0,Saturday,1,12,2013,d_1051,,,,,0.0,0.0,1.0,0,0,0,0,0,1.0,0.0,1,0.0,1.0,0,2.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,1.0,0
2013-12-15,11347.0,Sunday,2,12,2013,d_1052,,,,,0.0,1.0,1.0,0,0,0,0,0,1.0,0.0,1,0.0,1.0,0,2.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,1.0,0
2013-12-16,11347.0,Monday,3,12,2013,d_1053,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,0
2013-12-17,11347.0,Tuesday,4,12,2013,d_1054,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,0
2013-12-18,11347.0,Wednesday,5,12,2013,d_1055,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,0
2013-12-19,11347.0,Thursday,6,12,2013,d_1056,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,0
2013-12-20,11347.0,Friday,7,12,2013,d_1057,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,0
2013-12-21,11348.0,Saturday,1,12,2013,d_1058,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,0
2013-12-22,11348.0,Sunday,2,12,2013,d_1059,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,0
2013-12-23,11348.0,Monday,3,12,2013,d_1060,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,0.0,1
2013-12-24,11348.0,Tuesday,4,12,2013,d_1061,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,0.0,0.0,1
2013-12-25,11348.0,Wednesday,5,12,2013,d_1062,Christmas,National,,,0.0,0.0,0.0,0,1,0,0,1,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,1
2013-12-26,11348.0,Thursday,6,12,2013,d_1063,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,1
2013-12-27,11348.0,Friday,7,12,2013,d_1064,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,1
2013-12-28,11349.0,Saturday,1,12,2013,d_1065,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,1
2013-12-29,11349.0,Sunday,2,12,2013,d_1066,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0,2.0,3.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,0.0,1
2013-12-30,11349.0,Monday,3,12,2013,d_1067,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,1.0,0.0,0,2.0,3.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,1.0,0
2013-12-31,11349.0,Tuesday,4,12,2013,d_1068,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1,1.0,0.0,0,2.0,3.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,2,1.0,1.0,0
2014-01-01,11349.0,Wednesday,5,1,2014,d_1069,NewYear,National,,,1.0,1.0,0.0,0,1,0,0,1,0.0,1.0,1,1.0,0.0,0,1.0,1.0,2,0.0,1.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,1
2014-01-02,11349.0,Thursday,6,1,2014,d_1070,,,,,1.0,0.0,1.0,0,0,0,0,0,0.0,1.0,1,1.0,0.0,0,1.0,1.0,2,0.0,1.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,1
2014-01-03,11349.0,Friday,7,1,2014,d_1071,,,,,1.0,1.0,1.0,0,0,0,0,0,0.0,1.0,1,1.0,0.0,0,1.0,1.0,2,0.0,1.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,1
2014-01-04,11350.0,Saturday,1,1,2014,d_1072,,,,,1.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1,1.0,0.0,0,1.0,1.0,2,0.0,1.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,1
2014-01-05,11350.0,Sunday,2,1,2014,d_1073,,,,,1.0,1.0,1.0,0,0,0,0,0,0.0,1.0,1,1.0,0.0,0,1.0,1.0,2,0.0,1.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,1
2014-01-06,11350.0,Monday,3,1,2014,d_1074,,,,,1.0,1.0,1.0,0,0,0,0,0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,2,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,0.0,0.0,1
2014-01-07,11350.0,Tuesday,4,1,2014,d_1075,OrthodoxChristmas,Religious,,,1.0,1.0,0.0,1,0,0,0,1,0.0,1.0,1,0.0,0.0,1,1.0,1.0,2,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,0.0,0.0,1
2014-01-08,11350.0,Wednesday,5,1,2014,d_1076,,,,,1.0,0.0,1.0,0,0,0,0,0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,0.0,1.0,1
2014-01-09,11350.0,Thursday,6,1,2014,d_1077,,,,,1.0,1.0,1.0,0,0,0,0,0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,0.0,1.0,1
2014-01-10,11350.0,Friday,7,1,2014,d_1078,,,,,1.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,0.0,1.0,1
2014-01-11,11351.0,Saturday,1,1,2014,d_1079,,,,,0.0,1.0,1.0,0,0,0,0,0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,0.0,1.0,1
2014-01-12,11351.0,Sunday,2,1,2014,d_1080,,,,,0.0,1.0,1.0,0,0,0,0,0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,0.0,1.0,1
2014-01-13,11351.0,Monday,3,1,2014,d_1081,,,,,0.0,1.0,0.0,0,0,0,0,0,0.0,1.0,1,0.0,1.0,0,1.0,1.0,2,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,0
2014-01-14,11351.0,Tuesday,4,1,2014,d_1082,,,,,0.0,0.0,1.0,0,0,0,0,0,0.0,1.0,1,0.0,1.0,0,1.0,1.0,2,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,0
2014-01-15,11351.0,Wednesday,5,1,2014,d_1083,,,,,0.0,1.0,1.0,0,0,0,0,0,0.0,1.0,1,0.0,1.0,0,1.0,1.0,2,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,0
2014-01-16,11351.0,Thursday,6,1,2014,d_1084,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1,0.0,1.0,0,1.0,1.0,2,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,0
2014-01-17,11351.0,Friday,7,1,2014,d_1085,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1,0.0,1.0,0,1.0,1.0,2,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,0
2014-01-18,11352.0,Saturday,1,1,2014,d_1086,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1,0.0,1.0,0,1.0,1.0,2,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,0
2014-01-19,11352.0,Sunday,2,1,2014,d_1087,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1,0.0,1.0,0,1.0,1.0,2,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,1.0,0
